RF,Time,Latitude,Longitude,Altitude
136,16:45:02,22.9026499,120.2729723,10.115
136,16:45:05,22.902697,120.2729038,10.093
136,16:45:08,22.9027489,120.2728372,9.881
136,16:45:11,22.9027928,120.2727785,10.092
136,16:45:14,22.9028008,120.27277,9.832
136,16:45:17,22.9028043,120.2728359,9.896
136,16:45:20,22.9028114,120.2729101,9.897
136,16:45:23,22.9028166,120.2729964,9.868
136,16:45:26,22.9028224,120.2730774,9.789
136,16:45:29,22.9028276,120.2731489,9.495
137,16:56:37,22.9028446,120.2731485,9.933
137,16:56:40,22.902836,120.2730804,10.305
137,16:56:43,22.9028277,120.2729994,10.248
137,16:56:46,22.9028182,120.2729183,10.254
137,16:56:49,22.9028089,120.2728269,10.158
137,16:56:52,22.9027989,120.2727454,10.049
137,16:56:55,22.9027937,120.2726827,10.076
137,16:56:58,22.9027702,120.2726966,9.96
137,16:57:01,22.9027133,120.2727326,10.09
137,16:57:04,22.9026492,120.2727723,10.144
137,16:57:07,22.9025855,120.2728134,10.19
137,16:57:10,22.9025205,120.2728566,10.205
137,16:57:13,22.9024565,120.2728996,10.167
137,16:57:16,22.9024605,120.2729498,10.085
137,16:57:19,22.9024937,120.2730144,10.151
137,16:57:22,22.9025293,120.2730915,10.288
137,16:57:25,22.902568,120.2731666,10.167
137,16:57:28,22.9026198,120.273188,9.971
137,16:57:31,22.9026934,120.2731757,9.888
137,16:57:34,22.9027627,120.2731624,9.816
137,16:57:37,22.9028239,120.2731518,9.782
138,17:13:02,22.9028453,120.2731662,9.162
138,17:13:05,22.9028276,120.2731329,10.113
138,17:13:08,22.9027887,120.2730612,10.159
138,17:13:11,22.9027521,120.2729881,10.07
138,17:13:14,22.9027155,120.2729171,9.969
138,17:13:17,22.9026822,120.2728442,10.159
138,17:13:20,22.9026732,120.272846,9.941
138,17:13:23,22.9026604,120.2729117,9.911
138,17:13:26,22.9026441,120.2729827,10.091
138,17:13:29,22.9026278,120.2730631,10.163
138,17:13:32,22.9026101,120.2731464,10.305
138,17:13:35,22.9025968,120.2732141,10.087
138,17:13:38,22.9026126,120.2732133,10.175
138,17:13:41,22.9026832,120.2731926,10.055
138,17:13:44,22.9027538,120.2731713,10.04
138,17:13:47,22.9028195,120.2731524,10.041
138,17:13:50,22.9028269,120.2731526,8.707
